vehicle_ID	location	distance	speed
847	sxk9be	13.9237528	30
848	sxk9bf	13.0180486	32
849	sxk9bk	14.85643955	45
850	sxk9bn	15.8689968	68
851	sxk9bp	15.94992245	45
852	sxk9bq	14.95409992	62
853	sxk9bs	13.93582043	28
854	sxk9bt	13.97465821	52
855	sxk9bu	13.01531238	46
856	sxk9c1	12.14538245	28
857	sxk9c2	11.31342105	54
858	sxk9c4	12.09772534	35
859	sxk9c5	12.08086853	28
860	sxk9c6	11.17759289	28
861	sxk9c8	10.40538695	56
862	sxk9cb	9.49995787	49
863	sxk9cc	9.399521697	54
864	sxk9cd	10.25770263	15
865	sxk9ce	10.23798467	18
866	sxk9ch	12.09494079	38
867	sxk9d0	10.77124213	21
868	sxk9d2	10.06896613	27
869	sxk9d3	9.669860996	34
870	sxk9d4	10.05033635	20
871	sxk9d5	9.727576115	33
872	sxk9d6	9.293875804	18
873	sxk9d7	8.943926778	20
874	sxk9d9	8.976156794	41
875	sxk9dc	8.32683043	47
876	sxk9de	8.189088248	32
877	sxk9dg	7.471797484	56
878	sxk9dh	9.433450919	42
879	sxk9dj	9.170716345	16
880	sxk9dk	8.62318433	28
881	sxk9dm	8.335020861	21
882	sxk9dn	8.942139748	22
883	sxk9dq	8.082921534	27
884	sxk9dr	7.870352679	26
885	sxk9ds	7.837584369	28
886	sxk9du	7.084861232	76
887	sxk9dv	6.731310636	53
888	sxk9dw	7.239074718	22
889	sxk9dx	7.001008099	30
890	sxk9dy	6.416666597	47
891	sxk9dz	6.146906596	31
892	sxk9e0	8.226506333	56
893	sxk9e1	7.733068895	43
894	sxk9e2	7.735537273	20
895	sxk9e3	7.208615645	29
896	sxk9e5	6.803940058	57
897	sxk9e6	6.696082838	49
898	sxk9e7	6.201507436	46
899	sxk9e8	7.328120147	23
900	sxk9e9	6.769598221	22
901	sxk9ec	6.433530625	20
902	sxk9ed	6.221041596	25
903	sxk9ee	5.685335548	33
904	sxk9ef	5.853595938	20
905	sxk9eg	5.28078004	45
906	sxk9eh	6.376668252	38
907	sxk9ej	5.981469628	34
908	sxk9ek	5.729541592	51
909	sxk9em	5.286244647	27
910	sxk9en	5.625108267	52
911	sxk9ep	5.315401239	58
912	sxk9eq	4.879436581	31
913	sxk9er	4.518982571	34
914	sxk9es	5.166479008	48
915	sxk9et	4.6700914	19
916	sxk9eu	4.717676714	21
917	sxk9ev	4.168224159	20
918	sxk9ex	3.77989421	27
919	sxk9ey	3.63861169	17
920	sxk9ez	3.138898012	23
921	sxk9f0	8.597956846	54
922	sxk9f1	8.48693323	70
923	sxk9f3	7.576507232	77
924	sxk9f8	6.809684951	75
925	sxk9fb	5.928161124	55
926	sxk9fc	5.766238905	61
927	sxk9ff	5.66601368	55
928	sxk9fg	5.630780949	78
929	sxk9fs	6.578785508	77
930	sxk9ft	6.66160858	70
931	sxk9fu	5.661754174	81
932	sxk9fw	6.798633837	68
933	sxk9fx	6.986672907	68
934	sxk9g0	5.060920949	54
935	sxk9g1	4.870332081	63
936	sxk9g2	4.216786556	32
937	sxk9g3	3.986120607	49
938	sxk9g4	4.751329447	62
939	sxk9g8	3.412945714	40
940	sxk9g9	3.123552459	29
941	sxk9gb	2.68582385	15
942	sxk9gc	2.307033181	24
943	sxk9gd	2.93474782	63
944	sxk9ge	2.86647743	44
945	sxk9gf	2.044245033	66
946	sxk9gg	1.945059572	42
947	sxk9gh	4.74641707	51
948	sxk9gj	4.8607429	42
949	sxk9gm	3.97472824	51
950	sxk9gn	5.047073538	31
951	sxk9gs	2.927187087	45
952	sxk9gu	2.033558221	33
953	sxk9hg	14.79573248	32
954	sxk9hm	13.47021613	22
955	sxk9hr	12.24732113	26
956	sxk9hs	14.10515874	18
957	sxk9ht	13.49477117	28
958	sxk9hu	14.18869497	37
959	sxk9hv	13.58205485	40
960	sxk9hy	12.97586783	48
961	sxk9hz	12.37020054	27
962	sxk9j1	16.1372946	41
963	sxk9j3	16.31502502	33
964	sxk9j4	15.5345337	34
965	sxk9j5	14.93248072	28
966	sxk9j6	15.71906553	29
967	sxk9j7	15.12434408	23
968	sxk9j8	17.13152176	44
969	sxk9j9	16.5423581	29
970	sxk9jc	16.81728239	23
971	sxk9jd	15.95487288	24
972	sxk9jf	16.23972229	29
973	sxk9jg	15.66473607	27
974	sxk9jh	14.3312249	34
975	sxk9jj	13.73087096	31
976	sxk9jk	14.53101269	32
977	sxk9jm	13.93924887	26
978	sxk9jn	13.13154258	57
979	sxk9jp	12.53338689	58
980	sxk9jq	13.34926109	44
981	sxk9jr	12.76129568	46
982	sxk9jt	14.20456755	31
983	sxk9jv	14.52370675	37
984	sxk9jw	13.62604966	41
985	sxk9jx	13.05053648	32
986	sxk9jy	13.95839473	28
987	sxk9jz	13.39713746	25
988	sxk9k0	11.68043142	58
989	sxk9k2	11.63587667	41
990	sxk9k4	10.46275094	48
991	sxk9k5	9.854398591	37
992	sxk9k6	10.41299564	27
993	sxk9k7	9.801560039	24
994	sxk9k8	11.6642868	46
995	sxk9kc	11.16076352	24
996	sxk9kd	10.4447273	29
997	sxk9ke	9.835261776	31
998	sxk9kf	10.55721118	28
999	sxk9kg	9.954624883	27
1000	sxk9kh	9.246457125	34
1001	sxk9km	8.578702201	45
1002	sxk9kp	7.426106833	25
1003	sxk9ks	9.226061101	27
1004	sxk9kt	8.617181441	24
1005	sxk9ku	9.353191363	24
1006	sxk9kv	8.753148238	31
1007	sxk9kw	8.008696016	29
1008	sxk9kx	7.400702069	59
1009	sxk9ky	8.154802438	26
1010	sxk9kz	7.558557062	39
1011	sxk9m0	11.9365802	50
1012	sxk9m1	11.34133546	31
1013	sxk9m2	12.17564563	33
1014	sxk9m3	11.59266185	33
1015	sxk9m4	10.74791219	26
1016	sxk9m5	10.15662967	25
1017	sxk9m6	11.01276779	25
1018	sxk9m7	10.43647849	26
1019	sxk9m9	11.91026442	32
1020	sxk9mb	12.84046666	26
1021	sxk9md	11.34658633	23
1022	sxk9me	10.7881151	29
1023	sxk9mf	11.74348829	20
1024	sxk9mg	11.20478284	27
1025	sxk9mh	9.567884789	37
1026	sxk9mk	9.864425749	44
1027	sxk9mn	8.400140197	30
1028	sxk9mp	7.822595367	24
1029	sxk9mq	8.736353322	30
1030	sxk9ms	10.23570304	33
1031	sxk9mt	9.690386429	25
1032	sxk9mu	10.6739207	33
1033	sxk9mv	10.15213233	39
1034	sxk9mx	8.626406191	31
1035	sxk9my	9.640891123	24
1036	sxk9mz	9.141966729	28
1037	sxk9n0	17.70692701	26
1038	sxk9n1	17.13750764	23
1039	sxk9n3	17.50054725	34
1040	sxk9n4	16.57108491	30
1041	sxk9n5	16.00797692	39
1042	sxk9n6	16.94623242	28
1043	sxk9n7	16.39598169	25
1044	sxk9nd	17.36232689	26
1045	sxk9ne	16.82565385	36
1046	sxk9nf	17.81649964	24
1047	sxk9ng	17.29388795	33
1048	sxk9nh	15.44854615	53
1049	sxk9nj	14.89320699	32
1050	sxk9nn	14.34243472	31
1051	sxk9nr	14.2449898	61
1052	sxk9ns	16.29425183	27
1053	sxk9nt	15.76865375	41
1054	sxk9nu	16.77728358	40
1055	sxk9nw	15.24945974	48
1056	sxk9nx	14.73734666	46
1057	sxk9ny	15.76445243	30
1058	sxk9p0	19.34040019	57
1059	sxk9p1	18.8203332	54
1060	sxk9p2	19.83519344	32
1061	sxk9p4	18.30591671	28
1062	sxk9p7	18.33398454	40
1063	sxk9p8	20.35978055	41
1064	sxk9pb	20.91191944	38
1065	sxk9pg	19.49352453	34
1066	sxk9ph	17.29604651	28
1067	sxk9pm	17.36876398	29
1068	sxk9pn	16.31536067	51
1069	sxk9pp	15.83766247	52
1070	sxk9pq	16.89867221	36
1071	sxk9pr	16.43788507	25
1072	sxk9pu	19.03652905	29
1073	sxk9pw	17.51114919	54
1074	sxk9px	17.06685477	40
1075	sxk9pz	17.72151095	29
1076	sxk9q0	13.25686319	50
1077	sxk9q1	12.72342683	39
1078	sxk9q2	13.72268456	44
1079	sxk9q3	13.20803513	30
1080	sxk9q4	12.197317	22
1081	sxk9q5	11.67952382	24
1082	sxk9q6	12.7019721	28
1083	sxk9q7	12.20556355	25
1084	sxk9q8	14.23307886	42
1085	sxk9qb	14.78343019	23
1086	sxk9qd	13.25164809	40
1087	sxk9qe	12.77656734	35
1088	sxk9qf	13.84098215	23
1089	sxk9qg	13.38678268	28
1090	sxk9qh	11.17120381	22
1091	sxk9qk	11.7200363	28
1092	sxk9qm	11.24679969	46
1093	sxk9qn	10.18862992	24
1094	sxk9qp	9.717821092	26
1095	sxk9qq	10.78747137	31
1096	sxk9qr	10.34390434	28
1097	sxk9qs	12.31352719	45
1098	sxk9qt	11.86393753	41
1099	sxk9qv	12.5186112	39
1100	sxk9qw	11.42938574	27
1101	sxk9qx	11.01165228	37
1102	sxk9r0	15.36944677	24
1103	sxk9r1	14.91160682	26
1104	sxk9r2	15.98720711	29
1105	sxk9r4	14.46512789	26
1106	sxk9r5	14.03109455	22
1107	sxk9r7	14.70502172	21
1108	sxk9r8	16.63317467	32
1109	sxk9r9	16.21096081	29
1110	sxk9rb	17.30419079	30
1111	sxk9rc	16.89869433	26
1112	sxk9rd	15.80113234	28
1113	sxk9re	15.40467783	28
1114	sxk9rf	16.50589299	30
1115	sxk9rg	16.12671445	50
1116	sxk9rh	13.61069751	29
1117	sxk9rn	12.81613746	45
1118	sxk9rq	13.55044575	47
1119	sxk9rs	15.02265612	25
1120	sxk9rt	14.65619587	58
1121	sxk9s0	6.820996541	36
1122	sxk9s1	6.217130228	38
1123	sxk9s2	6.744466982	31
1124	sxk9s3	6.133077207	63
1125	sxk9s4	5.614909265	35
1126	sxk9s5	5.014926438	44
1127	sxk9s6	5.521704495	66
1128	sxk9s7	4.910355218	60
1129	sxk9s8	6.79333156	63
1130	sxk9s9	6.186768107	69
1131	sxk9sd	5.58127484	31
1132	sxk9se	4.977242352	30
1133	sxk9sh	4.418093665	39
1134	sxk9sm	3.687773593	40
1135	sxk9sn	3.240837942	29
1136	sxk9sp	2.667666589	36
1137	sxk9sr	2.465541148	58
1138	sxk9st	3.77636288	34
1139	sxk9su	4.637180717	30
1140	sxk9sv	4.076901643	38
1141	sxk9sw	3.182228654	32
1142	sxk9sx	2.596155839	28
1143	sxk9sy	3.533637267	27
1144	sxk9sz	3.016594267	26
1145	sxk9t0	7.250615458	30
1146	sxk9t1	6.685628922	38
1147	sxk9t2	7.637537328	31
1148	sxk9t3	7.103358704	35
1149	sxk9t5	5.585105465	35
1150	sxk9t6	6.582645105	30
1151	sxk9t8	8.111239481	29
1152	sxk9t9	7.61034239	28
1153	sxk9tb	8.65748883	30
1154	sxk9tc	8.190021562	34
1155	sxk9td	7.126724343	27
1156	sxk9te	6.664148232	32
1157	sxk9tf	7.742646619	35
1158	sxk9tk	5.596569463	34
1159	sxk9tm	5.141833451	26
1160	sxk9tq	4.722615376	30
1161	sxk9tr	4.349198086	37
1162	sxk9ts	6.227304928	28
1163	sxk9tw	5.455234767	32
1164	sxk9tx	5.135308269	21
1165	sxk9ty	6.238181008	56
1166	sxk9u0	2.116044145	43
1167	sxk9u1	1.608298471	57
1168	sxk9u2	1.854771606	60
1169	sxk9u3	1.244686949	86
1170	sxk9u5	1.023687573	46
1171	sxk9u8	2.025155404	64
1172	sxk9u9	1.486696684	34
1173	sxk9uc	2.137682912	42
1174	sxk9ue	0.819537834	36
1175	sxk9uf	1.851023189	49
1176	sxk9uq	1.819707447	58
1177	sxk9ur	2.430453278	52
1178	sxk9us	1.011931264	39
1179	sxk9ut	1.457446689	54
1180	sxk9uu	1.839248228	39
1181	sxk9uv	2.117258282	39
1182	sxk9uw	1.993007814	40
1183	sxk9uy	2.516051377	38
1184	sxk9v0	3.243305914	79
1185	sxk9v1	2.937262191	33
1186	sxk9v3	3.7925888	37
1187	sxk9v4	2.735647714	42
1188	sxk9v6	3.638613417	31
1189	sxk9v8	4.871445258	57
1190	sxk9vb	5.734523873	33
1191	sxk9vc	5.566989284	26
1192	sxk9vg	5.426594735	41
1193	sxk9vk	3.632411456	28
1194	sxk9vm	3.78067991	30
1195	sxk9vr	4.328411435	40
1196	sxk9vt	4.663224913	26
1197	sxk9vw	4.857154905	33
1198	sxk9w0	9.263460317	27
1199	sxk9w1	8.828087585	30
1200	sxk9w4	8.414650727	29
1201	sxk9w7	8.773907949	54
1202	sxk9w8	10.61272334	41
1203	sxk9w9	10.234798	41
1204	sxk9wb	11.33968745	99
1205	sxk9wd	9.880286768	40
1206	sxk9we	9.551797004	51
1207	sxk9wj	7.342117868	55
1208	sxk9wk	8.446726832	57
1209	sxk9x0	12.09325444	113
1210	sxk9x2	12.86875171	113
1211	sxk9xc	14.19622635	88
1212	sxk9y0	6.613402343	35
1213	sxk9y1	6.468600211	45
1214	sxk9y4	6.379362812	74
1215	sxk9y7	7.269474053	74
1216	sxk9ye	8.190914886	59
1217	sxk9ys	8.212057747	76
1218	sxk9yt	8.278434704	46
1219	sxk9yv	9.190960857	58
1220	sxk9yy	9.290575815	42
1221	sxk9yz	9.428871583	72
1222	sxk9zj	10.10509139	43
1223	sxk9zn	10.19570661	44
1224	sxkb3x	33.11577608	43
1225	sxkb5z	42.11805625	61
1226	sxkb6g	37.86607778	57
1227	sxkb6n	34.70739781	37
1228	sxkb6p	34.22380075	48
1229	sxkb6q	35.27704998	48
1230	sxkb6t	36.33360715	49
1231	sxkb6u	37.39319753	63
1232	sxkb73	39.98704184	34
1233	sxkb74	38.92520337	59
1234	sxkb79	40.58784113	26
1235	sxkb7b	41.65735385	62
1236	sxkb84	28.60530424	62
1237	sxkb85	28.07028735	33
1238	sxkb86	29.06003376	65
1239	sxkb87	28.53350633	34
1240	sxkb8c	30.54699255	58
1241	sxkb8f	30.03400755	69
1242	sxkb8h	27.5384534	22
1243	sxkb8j	27.0099904	24
1244	sxkb8m	27.49100168	23
1245	sxkb8n	26.48510014	22
1246	sxkb8r	26.463947	64
1247	sxkb8s	28.50448393	40
1248	sxkb8t	27.99418276	41
1249	sxkb8v	28.51836016	41
1250	sxkb8w	27.48801037	45
1251	sxkb8z	27.52948624	56
1252	sxkb90	31.56394785	64
1253	sxkb92	32.08311296	58
1254	sxkb96	31.08718974	34
1255	sxkb97	30.59540246	35
1256	sxkb98	32.62014225	53
1257	sxkb99	32.12850007	12
1258	sxkb9d	31.6410356	22
1259	sxkb9f	32.21181192	36
1260	sxkb9j	29.06239781	42
1261	sxkb9k	30.10800092	36
1262	sxkb9s	30.67943466	28
1263	sxkb9t	30.20572249	32
1264	sxkb9v	30.80295887	39
1265	sxkbb0	25.44692068	71
1266	sxkbb1	24.93411452	53
1267	sxkbb2	25.9567876	28
1268	sxkbb8	26.4889968	27
1269	sxkbbc	26.56011079	50
1270	sxkbbd	25.50949463	54
1271	sxkbbe	25.027778	68
1272	sxkbbf	26.08341608	27
1273	sxkbbp	21.96358942	33
1274	sxkbbs	24.55183921	72
1275	sxkbbt	24.08202083	75
1276	sxkbbv	24.68899778	63
1277	sxkbbx	23.16223026	30
1278	sxkbby	24.23722028	53
1279	sxkbbz	23.79258003	50
1280	sxkbd0	33.7443535	32
1281	sxkbd2	34.32989311	69
1282	sxkbd8	34.93001484	80
1283	sxkbd9	34.47114454	83
1284	sxkbdc	35.09308753	83
1285	sxkbdj	31.4159574	36
1286	sxkbdn	30.96549561	48
1287	sxkbdq	31.60225006	30
1288	sxkbdx	31.82587636	29
1289	sxkbe1	35.728054	79
1290	sxkbe4	35.29005751	86
1291	sxkbe7	35.52035487	62
1292	sxkbep	33.18247178	42
1293	sxkber	33.87810898	79
1294	sxkbf8	31.40501133	22
1295	sxkbfb	32.08604908	34
1296	sxkbff	31.28142182	37
1297	sxkbft	29.40124301	45
1298	sxkbfu	30.50461073	57
1299	sxkbfv	30.12731166	32
1300	sxkbfx	28.65189161	75
1301	sxkbfy	29.75779427	82
1302	sxkbfz	29.39635202	81
1303	sxkbg0	32.77891742	62
1304	sxkbg1	32.38188074	65
1305	sxkbg2	33.4828819	82
1306	sxkbg6	32.71239741	69
1307	sxkbg7	32.33761579	42
1308	sxkbg8	34.19725727	88
1309	sxkbg9	33.81676026	73
1310	sxkbgb	34.92140461	66
1311	sxkbgc	34.54882349	69
1312	sxkbgd	33.44311472	65
1313	sxkbge	33.07655287	69
1314	sxkbgg	33.82451699	83
1315	sxkbgh	31.23234218	59
1316	sxkbgj	30.86388001	83
1317	sxkbgk	31.97013645	72
1318	sxkbgm	31.61021408	87
1319	sxkbgp	30.15065855	36
1320	sxkbgr	30.91409048	64
1321	sxkbgs	32.71731278	88
1322	sxkbgt	32.36563827	86
1323	sxkbgv	33.12953078	80
1324	sxkbgw	32.02177861	93
1325	sxkbgx	31.6859882	93
1326	sxkbhf	46.85895219	82
1327	sxkbhj	43.64861956	76
1328	sxkbhk	44.71680091	85
1329	sxkbhm	44.2577075	75
1330	sxkbhp	42.72890106	75
1331	sxkbhs	45.33040159	82
1332	sxkbj1	47.93267224	76
1333	sxkbj4	47.48090093	74
1334	sxkbj8	49.63750509	55
1335	sxkbj9	49.19368726	74
1336	sxkbjd	48.7534983	77
1337	sxkbjf	49.40340764	65
1338	sxkbjz	47.28964506	100
1339	sxkbk0	42.27480516	87
1340	sxkbk2	42.9032459	92
1341	sxkbk3	42.45976931	93
1342	sxkbk6	42.02051034	97
1343	sxkbk7	41.58560264	98
1344	sxkbkk	41.15518415	89
1345	sxkbkm	40.7293972	75
1346	sxkbkt	41.40163719	63
1347	sxkbkw	40.98747818	50
1348	sxkbkx	40.57830641	63
1349	sxkbkz	41.27354947	69
1350	sxkbm6	44.68619105	95
1351	sxkbm7	44.27725758	91
1352	sxkbm8	46.19432088	93
1353	sxkbm9	45.78246876	98
1354	sxkbmb	46.87938381	100
1355	sxkbmk	43.87303481	95
1356	sxkbmp	41.97757928	86
1357	sxkbs6	38.67523154	83
1358	sxkbs7	38.28047566	84
1359	sxkbs9	39.77553834	81
1360	sxkbsb	40.87633201	80
1361	sxkbsc	40.48445293	85
1362	sxkbsd	39.38225955	82
1363	sxkbsj	36.78870941	79
1364	sxkbsk	37.89147499	89
1365	sxkbsm	37.50840859	85
1366	sxkbsn	36.40437066	81
1367	sxkbsp	36.02631045	78
1368	sxkbu0	35.6547285	78
1369	sxkbu5	34.5809224	66
1370	sxkbu7	35.34522715	99
1371	sxkbue	36.11692972	107
1372	sxkbug	36.89556593	105
1373	sxkbuk	35.00908977	91
1374	sxkbum	34.68047619	55
1375	sxkbv7	38.47195149	100
1376	sxkbvf	40.37494318	103
1377	sxkbvg	40.07130987	110
1378	sxkc01	21.02247803	47
1379	sxkc02	22.09048733	32
1380	sxkc03	21.63640452	36
1381	sxkc05	20.11171383	32
1382	sxkc06	21.19023721	33
1383	sxkc07	20.75249592	32
1384	sxkc08	22.71306177	37
1385	sxkc09	22.27162368	39
1386	sxkc0b	23.35548465	49
1387	sxkc0d	21.83838477	36
1388	sxkc0f	22.50567943	58
1389	sxkc0g	22.09390754	44
1390	sxkc0h	19.66903485	41
1391	sxkc0m	19.90450455	57
1392	sxkc0n	18.81207261	57
1393	sxkc0q	19.49545028	26
1394	sxkc0r	19.09721561	27
1395	sxkc0u	21.69155772	45
1396	sxkc0v	21.29916392	30
1397	sxkc0y	20.91728646	49
1398	sxkc0z	20.54651171	38
1399	sxkc15	22.79101488	65
1400	sxkc17	23.50364835	54
1401	sxkc1d	24.60665019	39
1402	sxkc1e	24.23043807	64
1403	sxkc1h	22.40113116	45
1404	sxkc1j	22.02132549	33
1405	sxkc1k	23.12572277	57
1406	sxkc20	17.99745395	27
1407	sxkc21	17.60787205	26
1408	sxkc23	18.33600596	29
1409	sxkc24	17.23118539	45
1410	sxkc25	16.86825788	60
1411	sxkc26	17.97452428	51
1412	sxkc27	17.62684638	82
1413	sxkc29	19.08092604	23
1414	sxkc2b	20.18745145	21
1415	sxkc2c	19.84074167	21
1416	sxkc2d	18.73376155	49
1417	sxkc2e	18.40037191	66
1418	sxkc2g	19.187028	60
1419	sxkc2k	17.29380484	90
1420	sxkc2m	16.97626108	87
1421	sxkc2q	16.6751005	93
1422	sxkc2u	18.88139885	66
1423	sxkc2x	17.22007447	113
1424	sxkc2z	18.05794701	112
1425	sxkc31	20.61380577	29
1426	sxkc38	22.50478442	33
1427	sxkc39	22.19411867	43
1428	sxkc3b	23.29901955	38
1429	sxkc3h	19.69196163	71
1430	sxkc3k	20.51194101	65
1431	sxkc3p	18.90364385	118
1432	sxkc3u	22.17595964	85
1433	sxkc40	26.8139002	63
1434	sxkc41	26.44069534	61
1435	sxkc42	27.54618638	79
1436	sxkc43	27.18297618	37
1437	sxkc44	26.07648896	59
1438	sxkc48	28.28959993	49
1439	sxkc4b	29.04328638	48
1440	sxkc4r	25.20611908	99
1441	sxkc4x	26.0160202	100
1442	sxkc50	29.80646644	72
1443	sxkc51	29.47094249	86
1444	sxkc52	30.57842928	67
1445	sxkc53	30.25140433	86
1446	sxkc57	29.62439965	104
1447	sxkc58	31.35852628	88
1448	sxkc5k	29.32499819	107
1449	sxkc5m	29.03538811	101
1450	sxkc5n	27.93399711	97
1451	sxkc5p	27.6569319	93
1452	sxkc5q	28.75586523	95
1453	sxkc5r	28.48672652	103
1454	sxkc5s	30.13729001	97
1455	sxkc5t	29.85549306	90
1456	sxkc60	24.10236728	64
1457	sxkc61	23.8124228	87
1458	sxkc64	23.53479618	95
1459	sxkc65	23.2699283	97
1460	sxkc69	25.46147506	92
1461	sxkc6h	23.01825962	88
1462	sxkc6j	22.78022759	68
1463	sxkc6n	22.55626394	61
1464	sxkc6p	22.34679166	71
1465	sxkc82	16.12555102	93
1466	sxkc83	15.87898858	107
1467	sxkc90	18.67354938	116
1468	sxkc92	19.53603875	115
1469	sxkc98	20.40372137	94
1470	sxkc9b	21.27596188	80
1471	sxkcd1	21.97295038	88
1472	sxkcd3	22.85959926	74
1473	sxkcd5	21.66178945	87
1474	sxkcd9	23.74892705	71
1475	sxkcdd	23.59750303	79
1476	sxkcdg	24.36315084	76
1477	sxkcdh	21.53058475	84
1478	sxkcdj	21.41604114	84
1479	sxkcdm	22.32452159	91
1480	sxkcdu	24.24635411	75
1481	sxkcdv	24.14448253	62
1482	sxkcej	25.05574508	76
1483	sxkcen	24.97207926	67
1484	sxkceq	25.88694914	68
1485	sxkcer	25.82038743	66
1486	sxkcex	26.73792408	63
1487	sxkcez	27.65573057	71
1488	sxkcf2	22.09305768	85
1489	sxkcf3	22.0493024	82
1490	sxkcf9	22.9694207	88
1491	sxkcfd	22.94356428	89
1492	sxkcfe	22.93398736	94
1493	sxkcfq	22.08463571	86
1494	sxkcfs	22.94071034	79
1495	sxkcu2	29.44605606	64
1496	sxkcu8	30.36584396	73
1497	sxkcu9	30.3334259	75
1498	sxkcub	31.28573588	80
1499	sxkcuc	31.2541961	77
1500	sxkcv1	32.17500902	80
1501	sxkcv4	32.1558953	76
1502	sxkcv6	33.07720348	72
1503	sxkcve	33.99128412	67
1504	sxkcvv	34.93060279	80
1505	sxkcvy	34.95558618	65
1506	sxkd00	16.05374644	25
1507	sxkd1c	10.00428199	73
1508	sxkd1d	11.08716888	72
1509	sxkd1e	11.33593587	72
1510	sxkd1f	10.24292497	70
1511	sxkd1k	12.43104876	75
1512	sxkd1m	12.71231751	81
1513	sxkd1p	14.12032318	81
1514	sxkd1q	13.01625301	81
1515	sxkd1u	10.80854145	26
1516	sxkd1v	11.13102738	47
1517	sxkd1w	12.23619727	50
1518	sxkd2c	15.55133813	85
1519	sxkd2g	16.25442568	89
1520	sxkd2m	18.46082665	80
1521	sxkd2n	19.56421083	61
1522	sxkd2q	18.8307243	79
1523	sxkd2s	17.35755304	84
1524	sxkd2t	17.72944284	81
1525	sxkd2u	16.62856415	89
1526	sxkd31	14.79048697	70
1527	sxkd32	13.68597244	28
1528	sxkd40	8.926823234	70
1529	sxkd41	9.152792472	68
1530	sxkd42	8.066731877	69
1531	sxkd44	9.413120095	32
1532	sxkd45	9.705041614	38
1533	sxkd46	8.601933952	34
1534	sxkd48	7.22174201	68
1535	sxkd49	7.499419983	48
1536	sxkd4b	6.39784	54
1537	sxkd4c	6.709771877	56
1538	sxkd50	5.604334075	34
1539	sxkd5u	5.819998013	56
1540	sxkd5v	6.399572567	61
1541	sxkd5w	7.294780263	27
1542	sxkd5x	7.860735759	34
1543	sxkd5y	6.984587642	40
1544	sxkd7b	8.16625284	27
1545	sxkd7c	8.761333853	34
1546	sxkd80	20.3121904	83
1547	sxkd81	20.70314271	83
1548	sxkd82	19.6068263	90
1549	sxkd83	20.01162264	86
1550	sxkd84	21.10457153	92
1551	sxkd85	21.51589047	95
1552	sxkd86	20.42670374	85
1553	sxkd8c	18.68795972	89
1554	sxkd94	18.51920994	90
1555	sxkd96	17.93286907	92
1556	sxkd9d	17.3755372	87
1557	sxkdd3	15.3702272	85
1558	sxkdd4	16.35960953	88
1559	sxkde1	14.23475415	88
1560	sxkde3	13.95754208	87
1561	sxkde4	14.81317048	84
1562	sxkde8	13.13916067	82
1563	sxkdeb	12.96965311	85
1564	sxkdh2	3.041488849	50
1565	sxkdh3	3.652668757	51
1566	sxkdh4	4.38380021	53
1567	sxkdh5	4.980413515	61
1568	sxkdh6	4.263930935	58
1569	sxkdh7	4.875244438	49
1570	sxkdh8	3.148219935	40
1571	sxkdhd	4.340694728	53
1572	sxkdhe	4.942517245	53
1573	sxkdhf	4.604267086	41
1574	sxkdhj	6.182353739	51
1575	sxkdhk	5.486592109	34
1576	sxkdhm	6.097963674	57
1577	sxkdhn	6.786137506	49
1578	sxkdhs	5.546449859	29
1579	sxkdhu	5.755028737	43
1580	sxkdhv	6.340549734	27
1581	sxkdhx	7.365710694	33
1582	sxkdj0	4.040392685	33
1583	sxkdj2	4.698683104	37
1584	sxkdj4	5.025339888	43
1585	sxkdjj	6.652542194	36
1586	sxkdjn	7.217061484	21
1587	sxkdjp	7.788672452	24
1588	sxkdk4	9.21141431	41
1589	sxkdk5	9.81932965	41
1590	sxkdkb	8.120093373	36
1591	sxkdkc	8.718329247	27
1592	sxkdke	9.800175752	42
1593	sxkdkf	9.318282923	36
1594	sxkdkk	10.3778789	42
1595	sxkdku	10.52216756	49
1596	sxkdkv	11.12566816	49
1597	sxkdkx	12.23918825	34
1598	sxkdm0	8.365921585	19
1599	sxkdmy	12.80499895	117
1600	sxkdn8	8.735155684	63
1601	sxkdnb	9.604177347	69
1602	sxkdqe	12.74260298	92
1603	sxkdqg	13.35277217	100
1604	sxkdqj	12.6882308	95
1605	sxkdqk	12.66726896	93
1606	sxkdqn	13.22120812	94
1607	sxkdqs	13.21685527	89
1608	sxkdr5	13.99696247	93
1609	sxkdr7	14.67069296	90
1610	sxkdre	15.37007953	88
1611	sxkdrg	16.09177731	90
1612	sxkdrk	15.08430083	75
1613	sxkds0	12.86395704	89
1614	sxkds2	12.82365039	89
1615	sxkds3	13.43509872	81
1616	sxkdsb	12.9406583	86
1617	sxkdsf	14.15343247	61
1618	sxkdt0	13.09620731	81
1619	sxkdt1	13.69547082	86
1620	sxkdt3	13.90361743	88
1621	sxkdt8	13.59029261	91
1622	sxkf1g	20.74367773	88
1623	sxkf1r	19.72602705	88
1624	sxkf1t	20.18311939	78
1625	sxkf1u	20.89499452	84
1626	sxkf1v	21.06298191	78
1627	sxkf1w	20.37541512	86
1628	sxkf1x	20.584085	89
1629	sxkf24	16.48616643	87
1630	sxkf25	16.83291679	88
1631	sxkf2c	18.55754422	87
1632	sxkf2d	18.04686398	85
1633	sxkf31	19.37970123	91
1634	sxkf32	19.96030654	88
1635	sxkf42	22.21687099	88
1636	sxkf43	22.30784924	88
1637	sxkfn0	35.95539039	73
1638	sxkfn3	36.92732767	76
1639	sxkfnc	38.76114528	74
